,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,ind,Group,Deck,Num,Side,Minor,Total_Expense,Expenditure
3062,Earth,0,TRAPPIST-1e,56.0,0,0.0,0.0,144.0,554.0,129.0,Wenise Foxter,test,1,E,443,S,0,827.0,1
3063,Earth,0,TRAPPIST-1e,21.0,0,507.0,85.0,305.0,0.0,11.0,Stene Sellentry,test,1,G,1094,S,0,908.0,1
3064,Earth,0,TRAPPIST-1e,28.0,0,9.0,101.0,34.0,555.0,5.0,Erine Gaineyerson,test,1,E,430,P,0,704.0,1
3065,Earth,0,TRAPPIST-1e,38.0,0,0.0,11.0,25.0,938.0,14.0,Sall Prickmantes,test,1,E,444,S,0,988.0,1
3066,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,Tarino Cracul,test,1,B,225,P,0,0.0,0
3067,Europa,0,TRAPPIST-1e,33.0,0,0.0,4283.0,0.0,1294.0,1412.0,Sceleon Fulazy,test,1,C,212,P,0,6989.0,1
3068,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,Cheleon Tunparstel,test,1,D,211,P,0,0.0,0
3069,Earth,0,TRAPPIST-1e,19.0,0,1177.0,1619.0,0.0,0.0,0.0,Robyna Wolffy,test,1,F,1398,P,0,2796.0,1
3070,Earth,0,TRAPPIST-1e,19.0,0,0.0,649.0,54.0,0.0,0.0,Jilley Sandry,test,1,F,1283,S,0,703.0,1
3071,Earth,0,TRAPPIST-1e,17.0,0,2379.0,0.0,1.0,42.0,166.0,Kirky Moodson,test,1,F,1284,S,0,2588.0,1
3072,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,610.0,0.0,0.0,Briam Horthy,test,1,G,1091,P,0,610.0,1
3073,Mars,0,55 Cancri e,22.0,0,451.0,0.0,490.0,1.0,19.0,Alasmon Meteet,test,1,D,204,S,0,961.0,1
3074,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Hers Gooki,test,2,D,204,S,0,0.0,0
3075,Mars,0,TRAPPIST-1e,50.0,0,949.0,24.0,63.0,0.0,271.0,Cowhex Curry,test,1,F,1285,S,0,1307.0,1
3076,Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Skix Flate,test,1,F,1288,S,0,0.0,0
3077,Earth,0,TRAPPIST-1e,23.0,0,699.0,0.0,904.0,0.0,0.0,Adanne Dillestron,test,1,E,447,S,0,1603.0,1
3078,Earth,0,55 Cancri e,38.0,0,432.0,0.0,0.0,158.0,82.0,Elice Dillestron,test,2,G,1099,S,0,672.0,1
3079,Earth,0,TRAPPIST-1e,20.0,0,0.0,5.0,1.0,769.0,0.0,Annon Dillestron,test,3,F,1291,S,0,775.0,1
3080,Earth,0,TRAPPIST-1e,31.0,0,1155.0,0.0,0.0,0.0,0.0,Lulah Wolfaddox,test,1,F,1401,P,0,1155.0,1
3081,Earth,1,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,Ivaney Donson,test,1,G,1096,P,0,0.0,0
3082,Mars,0,TRAPPIST-1e,36.0,0,1273.0,0.0,3.0,642.0,700.0,Mesh Bau,test,1,F,1296,S,0,2618.0,1
3083,Mars,0,TRAPPIST-1e,27.0,0,134.0,73.0,509.0,0.0,0.0,Rosts Bau,test,2,F,1296,S,0,716.0,1
3084,Earth,0,TRAPPIST-1e,66.0,0,0.0,429.0,0.0,298.0,997.0,Lyn Hahnstonsen,test,1,G,1100,S,0,1724.0,1
3085,Mars,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Oareel Apity,test,1,F,1297,S,0,0.0,0
3086,Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Batenah Aginge,test,1,B,227,P,0,0.0,0
3087,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,Matark Aginge,test,2,B,227,P,0,0.0,0
3088,Europa,1,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,Scellus Aginge,test,3,B,227,P,0,0.0,0
3089,Earth,0,TRAPPIST-1e,47.0,0,0.0,0.0,4.0,898.0,0.0,Eleah Brien,test,1,F,1298,S,0,902.0,1
3090,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Samie Beckeetter,test,1,G,1099,P,0,0.0,0
3091,Earth,0,TRAPPIST-1e,50.0,0,166.0,0.0,514.0,114.0,0.0,Alasmon Meteet,test,2,F,1406,P,0,794.0,1
3092,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,Wasatan Igniming,test,1,C,216,P,0,0.0,0
3093,Earth,1,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,Sarthim Trallect,test,1,A,83,S,0,0.0,0
3094,Earth,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Wallyn Ortinericey,test,1,G,1101,P,0,0.0,0
3095,Earth,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,Lesley Mcfarmerson,test,1,G,1102,P,0,0.0,0
3096,Earth,0,PSO J318.5-22,33.0,0,455.0,0.0,11.0,0.0,302.0,Jonaye Boyersons,test,1,G,1103,S,0,768.0,1
3097,Earth,0,55 Cancri e,33.0,0,0.0,1601.0,57.0,0.0,0.0,Lis Hayertez,test,1,F,0,S,0,1658.0,1
3098,Europa,0,TRAPPIST-1e,42.0,0,88.0,2062.0,0.0,25.0,0.0,Nasl Wassing,test,1,B,228,P,0,2175.0,1
3099,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Branev Wassing,test,2,B,228,P,0,0.0,0
3100,Mars,0,TRAPPIST-1e,18.0,1,988.0,0.0,732.0,356.0,0.0,Coobix Gecre,test,1,E,433,P,0,2076.0,1
3101,Earth,0,TRAPPIST-1e,34.0,0,512.0,38.0,0.0,26.0,284.0,Gailia Berreranks,test,1,F,1413,P,0,860.0,1
3102,Earth,0,TRAPPIST-1e,46.0,0,0.0,445.0,8.0,146.0,0.0,Elica Nichaner,test,1,F,1301,S,0,599.0,1
3103,Earth,0,TRAPPIST-1e,35.0,0,0.0,623.0,139.0,0.0,109.0,Benda Craftstens,test,1,F,1302,S,0,871.0,1
3104,Earth,0,55 Cancri e,40.0,0,66.0,1029.0,62.0,0.0,0.0,Anthia Lessonerry,test,1,F,1415,P,0,1157.0,1
3105,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Maurie Monsoney,test,2,G,1106,P,0,0.0,0
3106,Earth,0,TRAPPIST-1e,43.0,0,0.0,0.0,9.0,698.0,81.0,Gerte Scottney,test,1,E,434,P,0,788.0,1
3107,Earth,1,PSO J318.5-22,41.0,0,0.0,0.0,0.0,0.0,0.0,Lestie Pottmanley,test,1,G,1107,P,0,0.0,0
3108,Earth,0,TRAPPIST-1e,31.0,0,1.0,227.0,0.0,495.0,0.0,Adammy Barris,test,1,G,1105,S,0,723.0,1
3109,Earth,0,TRAPPIST-1e,23.0,0,29.0,0.0,0.0,787.0,0.0,Stevey Barris,test,2,G,1105,S,0,816.0,1
3110,Earth,0,TRAPPIST-1e,25.0,0,0.0,2.0,476.0,421.0,2.0,Chelly Barlsond,test,1,F,1303,S,0,901.0,1
3111,Earth,0,TRAPPIST-1e,37.0,0,244.0,0.0,182.0,0.0,489.0,Coley Hamberterry,test,1,G,1106,S,0,915.0,1
3112,Earth,1,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,Terek Holson,test,2,G,1106,S,0,0.0,0
3113,Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Dandra Hamberterry,test,3,G,1106,S,1,0.0,0
3114,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,Vanley Woodwin,test,1,G,1107,S,0,0.0,0
3115,Earth,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Sus Andley,test,1,G,1110,S,0,0.0,0
3116,Earth,1,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Brita Kennetty,test,1,G,1110,P,0,0.0,0
3117,Mars,1,PSO J318.5-22,39.0,0,0.0,0.0,0.0,0.0,0.0,Morms Chpie,test,1,E,453,S,0,0.0,0
3118,Mars,0,TRAPPIST-1e,48.0,0,0.0,0.0,149.0,4.0,0.0,Chonk Kad,test,2,E,453,S,0,153.0,1
3119,Earth,0,TRAPPIST-1e,27.0,0,365.0,305.0,0.0,13.0,225.0,Sethew Ramoran,test,1,G,1112,S,0,908.0,1
3120,Europa,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Alraium Fasticaly,test,1,C,217,P,1,0.0,0
3121,Europa,0,TRAPPIST-1e,28.0,0,0.0,6562.0,0.0,3430.0,18670.0,Quarkab Fasticaly,test,2,C,217,P,0,28662.0,1
3122,Europa,0,55 Cancri e,34.0,0,695.0,2325.0,0.0,21.0,9626.0,Nekkard Fasticaly,test,3,C,217,P,0,12667.0,1
3123,Mars,0,TRAPPIST-1e,31.0,0,631.0,0.0,898.0,27.0,43.0,Spuffs Lapie,test,1,F,1423,P,0,1599.0,1
3124,Europa,1,55 Cancri e,60.0,0,0.0,0.0,0.0,0.0,0.0,Zanino Conaly,test,1,A,69,P,0,0.0,0
3125,Earth,0,TRAPPIST-1e,45.0,0,2.0,0.0,59.0,2.0,1754.0,Ritany Hubbarnett,test,1,G,1112,P,0,1817.0,1
3126,Europa,0,55 Cancri e,48.0,0,0.0,996.0,197.0,151.0,4532.0,Aldush Gearitte,test,1,A,70,P,0,5876.0,1
3127,Europa,0,TRAPPIST-1e,21.0,0,0.0,633.0,0.0,5865.0,145.0,Sargin Slavested,test,1,D,207,S,0,6643.0,1
3128,Earth,0,PSO J318.5-22,24.0,0,0.0,380.0,225.0,0.0,0.0,Andary Brightez,test,1,F,1308,S,0,605.0,1
3129,Earth,0,TRAPPIST-1e,16.0,0,0.0,1.0,0.0,964.0,0.0,Cherry Brightez,test,2,F,1308,S,0,965.0,1
3130,Earth,0,TRAPPIST-1e,19.0,0,0.0,490.0,0.0,159.0,0.0,Gory Owery,test,1,F,1425,P,0,649.0,1
3131,Mars,0,55 Cancri e,26.0,0,2676.0,1.0,143.0,0.0,0.0,Llix Nate,test,1,F,1309,S,0,2820.0,1
3132,Earth,0,TRAPPIST-1e,22.0,0,804.0,0.0,0.0,2.0,0.0,Leondy Simpsonks,test,1,F,1426,P,0,806.0,1
3133,Earth,0,TRAPPIST-1e,33.0,0,0.0,0.0,723.0,108.0,115.0,Justie Howenters,test,1,F,1312,S,0,946.0,1
3134,Mars,0,TRAPPIST-1e,44.0,1,542.0,3.0,46.0,674.0,0.0,Quits Cone,test,1,D,209,S,0,1265.0,1
3135,Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Camiet Bonnondry,test,1,G,1114,P,0,0.0,0
3136,Earth,1,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0,Maurie Hammons,test,1,G,1117,S,0,0.0,0
3137,Europa,0,55 Cancri e,43.0,0,0.0,1592.0,0.0,1738.0,0.0,Aludram Emetillove,test,1,B,230,P,0,3330.0,1
3138,Europa,0,TRAPPIST-1e,14.0,0,4207.0,689.0,0.0,0.0,558.0,Okulk Sinecthex,test,2,B,230,P,0,5454.0,1
3139,Europa,0,55 Cancri e,41.0,0,60.0,3146.0,0.0,12.0,479.0,Sariton Emetillove,test,3,B,230,P,0,3697.0,1
3140,Earth,0,TRAPPIST-1e,20.0,0,0.0,670.0,0.0,0.0,22.0,Done Greenez,test,1,F,1313,S,0,692.0,1
3141,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Verney Greenez,test,2,G,1118,S,1,0.0,0
3142,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Felice Greenez,test,3,G,1118,S,1,0.0,0
3143,Earth,0,55 Cancri e,22.0,0,20.0,155.0,0.0,373.0,90.0,Ronna Palmes,test,1,F,1429,P,0,638.0,1
3144,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Dynx Porté,test,1,F,1314,S,0,0.0,0
3145,Mars,0,55 Cancri e,35.0,0,333.0,10.0,1063.0,7.0,365.0,Trise Datte,test,1,D,210,S,0,1778.0,1
3146,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Verly Kirks,test,1,G,1115,P,0,0.0,0
3147,Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,Meline Clemondsey,test,1,G,1121,S,0,0.0,0
3148,Europa,0,TRAPPIST-1e,38.0,0,0.0,1501.0,219.0,470.0,173.0,Arrain Conablese,test,1,C,219,P,0,2363.0,1
3149,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Decruxa Emeliatty,test,2,C,219,P,0,0.0,0
3150,Europa,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Homamin Turtertive,test,3,C,219,P,0,0.0,0
3151,Europa,0,PSO J318.5-22,25.0,1,5100.0,150.0,0.0,170.0,0.0,Astorux Conablese,test,4,C,219,P,0,5420.0,1
3152,Earth,0,TRAPPIST-1e,32.0,0,1.0,15.0,0.0,1.0,773.0,Eliana Bryangton,test,1,E,458,S,0,790.0,1
3153,Earth,0,TRAPPIST-1e,24.0,0,449.0,0.0,1.0,0.0,244.0,Alasmon Meteet,test,1,E,439,P,0,694.0,1
3154,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Harlen Farleyatton,test,1,G,1116,P,0,0.0,0
3155,Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Debora Farleyatton,test,2,G,1116,P,0,0.0,0
3156,Earth,0,TRAPPIST-1e,18.0,0,2.0,7.0,761.0,75.0,0.0,Loria Farleyatton,test,3,G,1116,P,0,845.0,1
3157,Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,Kaffias Shoeweely,test,1,B,231,P,0,0.0,0
3158,Earth,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Iree Romez,test,1,G,1125,S,0,0.0,0
3159,Europa,1,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0,Gluinol Wassing,test,1,B,232,P,0,0.0,0
3160,Earth,1,PSO J318.5-22,37.0,0,0.0,0.0,0.0,0.0,0.0,Len Bulliamoses,test,1,F,0,S,0,0.0,0
3161,Earth,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,Harlos Payner,test,1,G,1119,P,0,0.0,0
3162,Mars,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Cobix Tecre,test,1,F,1434,P,0,0.0,0
3163,Earth,0,TRAPPIST-1e,32.0,0,0.0,270.0,0.0,560.0,84.0,Derina Mcdowns,test,1,G,1121,P,0,914.0,1
3164,Europa,1,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,Aludrab Proorbeng,test,1,E,442,P,0,0.0,0
3165,Europa,0,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Gatrix Imprank,test,2,E,442,P,0,0.0,0
3166,Earth,0,TRAPPIST-1e,61.0,0,703.0,0.0,0.0,0.0,0.0,Shany Davens,test,1,F,1437,P,0,703.0,1
3167,Mars,0,TRAPPIST-1e,72.0,0,2596.0,0.0,193.0,0.0,0.0,Ors Spare,test,1,D,218,P,0,2789.0,1
3168,Mars,0,TRAPPIST-1e,30.0,0,1265.0,0.0,0.0,838.0,0.0,Giamon Spare,test,2,E,444,P,0,2103.0,1
3169,Mars,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Cindee Spare,test,3,F,1438,P,0,0.0,0
3170,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Julin Reilline,test,1,G,1123,P,0,0.0,0
3171,Earth,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Willey Mullericer,test,1,G,1125,P,0,0.0,0
3172,Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Aliey Belley,test,1,G,1132,S,0,0.0,0
3173,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Wenten Leton,test,1,G,1133,S,0,0.0,0
3174,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Dyonif Hautconded,test,1,C,224,P,0,0.0,0
3175,Earth,0,TRAPPIST-1e,33.0,0,250.0,279.0,329.0,12.0,0.0,Ernard Holton,test,1,F,1440,P,0,870.0,1
3176,Earth,0,TRAPPIST-1e,27.0,0,0.0,216.0,168.0,251.0,53.0,Chrisa Colomonson,test,1,F,1441,P,0,688.0,1
3177,Earth,0,55 Cancri e,21.0,0,11.0,0.0,0.0,499.0,77.0,Maya Bushins,test,1,F,1442,P,0,587.0,1
3178,Earth,0,TRAPPIST-1e,21.0,0,11.0,653.0,0.0,35.0,61.0,Timmie Hardson,test,1,F,1443,P,0,760.0,1
3179,Earth,0,TRAPPIST-1e,18.0,0,646.0,0.0,0.0,1444.0,0.0,Pristy Garzaley,test,1,F,1327,S,0,2090.0,1
3180,Earth,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,Calvia Garzaley,test,2,G,1134,S,1,0.0,0
3181,Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,Stevey Garzaley,test,3,G,1134,S,1,0.0,0
3182,Europa,0,TRAPPIST-1e,41.0,0,0.0,620.0,0.0,605.0,873.0,Miaplas Ciplanke,test,1,A,85,S,0,2098.0,1
3183,Earth,0,TRAPPIST-1e,57.0,0,0.0,2847.0,0.0,101.0,9613.0,Ruchban Ciplanke,test,2,D,211,S,0,12561.0,1
3184,Mars,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,Rooses Danad,test,1,F,1445,P,0,0.0,0
3185,Mars,0,TRAPPIST-1e,54.0,0,2538.0,0.0,60.0,1.0,0.0,Minnys Iccle,test,1,F,1448,P,0,2599.0,1
3186,Earth,0,TRAPPIST-1e,49.0,0,757.0,0.0,0.0,0.0,46.0,Racy Haynard,test,1,F,1329,S,0,803.0,1
3187,Mars,0,TRAPPIST-1e,19.0,0,1752.0,0.0,157.0,0.0,0.0,Croos Bra,test,1,F,1330,S,0,1909.0,1
3188,Mars,1,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,Gray Colle,test,1,F,1449,P,0,0.0,0
3189,Mars,0,TRAPPIST-1e,18.0,0,1.0,0.0,66.0,2016.0,0.0,Swack Colle,test,2,E,448,P,0,2083.0,1
3190,Earth,1,55 Cancri e,5.0,0,0.0,0.0,0.0,0.0,0.0,Keitha Cleman,test,1,G,1129,P,1,0.0,0
3191,Earth,0,TRAPPIST-1e,13.0,0,1894.0,8.0,42.0,1.0,72.0,Fredy Vantonson,test,2,F,1451,P,0,2017.0,1
3192,Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,Darrie Cleman,test,3,G,1129,P,1,0.0,0
3193,Earth,0,55 Cancri e,8.0,0,0.0,0.0,0.0,0.0,0.0,Leonyl Vantonson,test,4,G,1129,P,1,0.0,0
3194,Earth,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Jilly Vantonson,test,5,G,1129,P,0,0.0,0
3195,Earth,0,PSO J318.5-22,13.0,0,0.0,858.0,20.0,0.0,0.0,Tracek Vantonson,test,6,F,1451,P,0,878.0,1
3196,Earth,0,TRAPPIST-1e,47.0,0,18.0,719.0,87.0,0.0,3.0,Shalle Vantonson,test,7,F,1451,P,0,827.0,1
3197,Earth,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,Clard Vantonson,test,8,G,1129,P,1,0.0,0
3198,Earth,1,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,Blancy Fisheparks,test,1,G,1140,S,0,0.0,0
3199,Earth,0,55 Cancri e,20.0,0,888.0,0.0,352.0,0.0,0.0,Hughy Simsey,test,1,F,1333,S,0,1240.0,1
3200,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Munch Blane,test,1,F,1335,S,0,0.0,0
3201,Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,332.0,236.0,125.0,Mamina Gordanieves,test,1,F,1336,S,0,693.0,1
3202,Mars,0,55 Cancri e,16.0,0,2438.0,0.0,332.0,0.0,1.0,Quid Spie,test,1,D,214,S,0,2771.0,1
3203,Mars,0,TRAPPIST-1e,18.0,0,1718.0,0.0,868.0,636.0,0.0,Diedow Spie,test,2,F,0,S,0,3222.0,1
3204,Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,Park Stake,test,1,F,1456,P,0,0.0,0
3205,Earth,0,TRAPPIST-1e,19.0,0,478.0,0.0,161.0,112.0,0.0,Regory Daughtson,test,1,F,0,S,0,751.0,1
3206,Mars,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,Ret Cart,test,1,E,468,S,0,0.0,0
3207,Earth,0,TRAPPIST-1e,21.0,0,0.0,141.0,0.0,121.0,626.0,Thel Bailes,test,1,G,1149,S,0,888.0,1
3208,Earth,0,TRAPPIST-1e,32.0,0,131.0,0.0,0.0,5.0,0.0,Tinez Bensley,test,1,F,1460,P,0,136.0,1
3209,Earth,1,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,Verly Workmans,test,1,F,1342,S,0,0.0,0
3210,Earth,1,PSO J318.5-22,50.0,0,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,test,1,G,1151,S,0,0.0,0
3211,Europa,0,55 Cancri e,27.0,0,6.0,400.0,0.0,6472.0,0.0,Tope Ativeezy,test,1,T,3,S,0,6878.0,1
3212,Europa,0,55 Cancri e,44.0,0,0.0,1190.0,0.0,1906.0,167.0,Genubih Ativeezy,test,2,T,3,S,0,3263.0,1
3213,Europa,0,TRAPPIST-1e,47.0,0,0.0,339.0,0.0,508.0,2000.0,Zinon Ativeezy,test,3,T,3,S,0,2847.0,1
3214,Europa,0,TRAPPIST-1e,58.0,0,0.0,3770.0,0.0,1.0,27.0,Teron Pringrous,test,1,C,258,S,0,3798.0,1
3215,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Sulatik Pringrous,test,2,C,258,S,0,0.0,0
3216,Mars,1,TRAPPIST-1e,52.0,0,0.0,0.0,0.0,0.0,0.0,Ungles Welte,test,1,F,1345,S,0,0.0,0
3217,Earth,0,TRAPPIST-1e,21.0,0,2.0,54.0,696.0,56.0,0.0,Brence Hendrewsons,test,1,F,1465,P,0,808.0,1
3218,Earth,0,TRAPPIST-1e,25.0,0,50.0,0.0,1.0,5125.0,472.0,Cellex Hendrewsons,test,2,E,452,P,0,5648.0,1
3219,Earth,0,PSO J318.5-22,31.0,0,0.0,625.0,0.0,0.0,0.0,Karay Cooks,test,1,E,470,S,0,625.0,1
3220,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Zedares Maltorted,test,1,E,471,S,0,0.0,0
3221,Earth,0,TRAPPIST-1e,42.0,0,409.0,1005.0,0.0,454.0,657.0,Eduard Haynardy,test,1,F,1348,S,0,2525.0,1
3222,Earth,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,Leondy Haynardy,test,2,G,1157,S,0,0.0,0
3223,Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Karay Wriggins,test,1,G,1158,S,1,0.0,0
3224,Earth,1,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Lis Wriggins,test,2,G,1158,S,1,0.0,0
3225,Earth,0,TRAPPIST-1e,18.0,0,844.0,0.0,0.0,27.0,2.0,Mael Wriggins,test,3,F,1349,S,0,873.0,1
3226,Europa,0,55 Cancri e,57.0,0,0.0,1830.0,0.0,0.0,89.0,Achbah Forous,test,1,A,74,P,0,1919.0,1
3227,Mars,0,TRAPPIST-1e,29.0,0,0.0,0.0,227.0,66.0,1005.0,Ops Stie,test,1,E,453,P,0,1298.0,1
3228,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Rankie Lerez,test,1,G,1139,P,0,0.0,0
3229,Europa,0,TRAPPIST-1e,21.0,0,0.0,9336.0,1.0,51.0,919.0,Sarino Fuelrad,test,1,B,234,P,0,10307.0,1
3230,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Aston Fuelrad,test,2,B,234,P,0,0.0,0
3231,Europa,0,55 Cancri e,26.0,0,0.0,5283.0,0.0,3.0,36.0,Ionan Heracker,test,1,A,76,P,0,5322.0,1
3232,Europa,0,55 Cancri e,33.0,1,0.0,2105.0,24.0,0.0,5879.0,Thab Venticable,test,2,A,76,P,0,8008.0,1
3233,Europa,0,55 Cancri e,43.0,0,94.0,5196.0,602.0,6603.0,510.0,Genons Regaugress,test,1,B,235,P,0,13005.0,1
3234,Europa,0,55 Cancri e,26.0,0,0.0,2524.0,3.0,3493.0,0.0,Atonea Regaugress,test,2,B,235,P,0,6020.0,1
3235,Europa,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Ainoxa Wassird,test,1,E,455,P,0,0.0,0
3236,Mars,0,TRAPPIST-1e,30.0,0,879.0,0.0,420.0,0.0,0.0,Hary Iccle,test,1,E,456,P,0,1299.0,1
3237,Mars,1,55 Cancri e,8.0,0,0.0,0.0,0.0,0.0,0.0,Hont Iccle,test,2,F,1472,P,1,0.0,0
3238,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,Jayne Thorney,test,1,G,1145,P,0,0.0,0
3239,Europa,0,TRAPPIST-1e,23.0,0,4.0,3142.0,0.0,3473.0,407.0,Batenan Fulazy,test,1,C,261,S,0,7026.0,1
3240,Earth,0,TRAPPIST-1e,22.0,0,22.0,0.0,1367.0,0.0,0.0,Pamont Blange,test,1,F,1360,S,0,1389.0,1
3241,Mars,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,Ber Pepie,test,1,F,1474,P,0,0.0,0
3242,Earth,0,TRAPPIST-1e,35.0,0,0.0,0.0,904.0,0.0,0.0,Darlie Gillock,test,1,F,1364,S,0,904.0,1
3243,Earth,0,TRAPPIST-1e,26.0,0,699.0,0.0,5.0,50.0,1.0,Sallie Hartz,test,1,F,0,S,0,755.0,1
3244,Europa,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Eltares Aillyber,test,1,C,229,P,0,0.0,0
3245,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Menkard Aillyber,test,2,C,229,P,0,0.0,0
3246,Europa,0,TRAPPIST-1e,41.0,0,0.0,2925.0,0.0,1623.0,0.0,Tarrak Aillyber,test,3,C,229,P,0,4548.0,1
3247,Mars,1,PSO J318.5-22,41.0,0,0.0,0.0,0.0,0.0,0.0,Nakes Eccle,test,1,F,0,S,0,0.0,0
3248,Earth,0,TRAPPIST-1e,22.0,0,8.0,796.0,1825.0,553.0,0.0,Curtle Klinson,test,1,F,1367,S,0,3182.0,1
3249,Earth,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,Ine Jacostarks,test,1,G,1147,P,0,0.0,0
